"STATION","NAME","DATE","AWND","DAPR","EVAP","MDPR","MNPN","MXPN","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WDMV","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08"
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-01","7.61",,,,,,"0.00",,,,"88","77",,"  300","  290",,,,"17.0","23.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-02","4.47",,,,,,"0.21",,,,"92","71",,"  150","  210",,,,"10.1","18.1",,,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-03","8.28",,,,,,"0.00",,,,"99","75",,"   30","   30",,,,"23.0","32.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-04","9.62",,,,,,"0.00",,,,"98","75",,"  130","  140",,,,"18.1","25.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-05","9.17",,,,,,"0.00",,,,"98","79",,"  140","  140",,,,"21.0","25.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-06","7.16",,,,,,"0.00",,,,"97","78",,"  160","  150",,,,"16.1","23.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-07","9.84",,,,,,"0.00",,,,"95","76",,"  140","  160",,,,"19.9","29.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-08","7.61",,,,,,"0.00",,,,"99","80",,"   90","  100",,,,"16.1","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-09","7.38",,,,,,"0.00",,,,"96","77",,"   10","   30",,,,"17.0","25.1","    1",,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-10","8.50",,,,,,"0.00",,,,"99","77",,"   90","   90",,,,"15.0","19.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-11","9.40",,,,,,"0.00",,,,"99","79",,"   40","   20",,,,"21.0","29.1",,,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-12","12.30",,,,,,"0.00",,,,"105","82",,"  160","  160",,,,"18.1","29.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-13","11.63",,,,,,"0.00",,,,"104","81",,"  140","  160",,,,"19.9","33.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-14","10.74",,,,,,"0.00",,,,"104","82",,"  150","  170",,,,"19.9","25.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-15","8.95",,,,,,"0.00",,,,"101","82",,"  330","  160",,,,"17.0","28.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-16","7.38",,,,,,"0.05",,,,"91","77",,"  300","  290",,,,"21.9","35.1","    1",,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-17","7.61",,,,,,"0.00",,,,"107","76",,"  160","  170",,,,"15.0","23.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-18","11.18",,,,,,"0.00",,,,"108","81",,"  150","  160",,,,"21.9","29.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-19","10.51",,,,,,"0.00",,,,"106","82",,"  170","  150",,,,"17.0","25.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-20","8.28",,,,,,"0.00",,,,"104","81",,"  100","  180",,,,"16.1","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-21","6.93",,,,,,"0.00",,,,"104","79",,"   10","   10",,,,"17.0","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-22","10.29",,,,,,"0.00",,,,"95","78",,"  360","  360",,,,"16.1","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-23","4.70",,,,,,"0.00",,,,"99","67",,"  110","  110",,,,"13.0","17.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-24","6.26",,,,,,"0.00",,,,"103","70",,"  120","  160",,,,"16.1","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-25","8.05",,,,,,"0.00",,,,"104","73",,"  150","  170",,,,"17.0","23.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-26","9.17",,,,,,"0.00",,,,"102","79",,"  150","  140",,,,"19.9","28.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-27","8.50",,,,,,"0.00",,,,"101","80",,"  110","  120",,,,"18.1","25.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-28","8.50",,,,,,"0.00",,,,"101","79",,"  120","  120",,,,"18.1","25.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-29","6.04",,,,,,"0.00",,,,"102","76",,"  110","  140",,,,"14.1","19.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-30","5.14",,,,,,"0.00",,,,"104","74",,"   90","   90",,,,"14.1","19.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-07-31","5.14",,,,,,"0.00",,,,"105","74",,"  150","  150",,,,"15.0","25.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-01","5.59",,,,,,"0.00",,,,"107","78",,"  110","  110",,,,"16.1","19.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-02","7.83",,,,,,"0.00",,,,"107","81",,"  150","  140",,,,"21.0","31.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-03","9.84",,,,,,"0.00",,,,"105","83",,"  140","  160",,,,"17.0","25.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-04","8.95",,,,,,"0.00",,,,"105","83",,"  130","  130",,,,"17.0","25.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-05","8.95",,,,,,"0.00",,,,"106","84",,"  120","  160",,,,"16.1","23.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-06","7.83",,,,,,"0.00",,,,"105","83",,"  130","  140",,,,"17.0","25.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-07","7.83",,,,,,,,,,"105","84",,"  140","  170",,,,"16.1","30.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-08","11.86",,,,,,"0.00",,,,"104","85",,"  150","  180",,,,"19.9","34.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-09","13.42",,,,,,"0.00",,,,"108","83",,"  350","  170",,,,"23.0","34.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-10","10.29",,,,,,"0.00",,,,"107","84",,"  180","  180",,,,"17.0","31.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-11","11.63",,,,,,"0.00","0.0",,,"107","84",,"  140","  120",,,,"18.1","29.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-12","11.41",,,,,,"0.00",,,,"107","82",,"  150","  160",,,,"19.9","29.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-13","10.96",,,,,,"0.00",,,,"106","82",,"  120","  130",,,,"19.9","27.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-14","11.41",,,,,,"0.00",,,,"101","82",,"   10","   10",,,,"21.9","27.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-15","8.50",,,,,,"0.00",,,,"96","74",,"  320","  330",,,,"18.1","25.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-16","4.03",,,,,,"0.00",,,,"97","66",,"   40","   50",,,,"12.1","17.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-17","6.49",,,,,,"0.00",,,,"109","70",,"  120","  110",,,,"16.1","19.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-18","6.71",,,,,,"0.00",,,,"110","81",,"  160","  150",,,,"15.0","21.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-19","5.82",,,,,,"0.00",,,,"107","80",,"  130","  170",,,,"15.0","23.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-20","6.04",,,,,,"0.00",,,,"109","78",,"   40","   40",,,,"19.9","28.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-21","8.05",,,,,,"0.00",,,,"106","85",,"   30","   40",,,,"17.0","23.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-22","6.93",,,,,,"0.00",,,,"103","80",,"  110","   90",,,,"18.1","23.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-23","5.14",,,,,,"0.00",,,,"103","77",,"  120","  110",,,,"15.0","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-24","3.80",,,,,,"0.00",,,,"107","80",,"   60","   10",,,,"14.1","21.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-25","4.70",,,,,,"0.00",,,,"109","81",,"   60","   70",,,,"13.0","17.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-26","4.25",,,,,,"0.00",,,,"109","83",,"   90","   90",,,,"12.1","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-27","8.28",,,,,,"0.19","0.0",,,"101","76",,"  310","  310",,,,"40.0","55.0",,,"    1",,,,"    1"
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-28","9.62",,,,,,"0.00",,,,"95","76",,"  330","  340",,,,"19.9","30.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-29","5.37",,,,,,"0.00",,,,"98","71",,"   10","   20",,,,"16.1","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-30","6.49",,,,,,"0.00",,,,"98","73",,"  340","   30",,,,"18.1","32.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-08-31","4.03",,,,,,"0.00",,,,"99","69",,"   30","  130",,,,"13.0","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-01","8.05",,,,,,"0.00",,,,"98","77",,"  110","  110",,,,"16.1","19.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-02","4.25",,,,,,"0.00",,,,"99","68",,"   50","  100",,,,"12.1","17.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-03","7.38",,,,,,"0.05",,,,"102","75",,"  130","  140",,,,"29.1","38.9",,,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-04","10.51",,,,,,"0.00",,,,"101","76",,"  150","  160",,,,"18.1","25.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-05","10.74",,,,,,"0.00",,,,"104","81",,"  150","  170",,,,"18.1","28.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-06","5.37",,,,,,"0.00",,,,"105","82",,"  180","  150",,,,"12.1","17.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-07","4.70",,,,,,"0.00",,,,"107","78",,"  170","  290",,,,"14.1","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-08","7.83",,,,,,"0.50",,,,"110","74",,"  130","  120",,,,"31.1","42.1",,,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-09","9.40",,,,,,"0.00",,,,"97","75",,"  110","  120",,,,"21.0","29.1",,,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-10","5.82",,,,,,"0.00",,,,"94","66",,"  110","  100",,,,"15.0","19.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-11","8.28",,,,,,"0.06",,,,"90","72",,"  120","  290",,,,"17.0","29.1",,,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-12","9.17",,,,,,"0.08",,,,"85","71",,"  330","  330",,,,"16.1","19.9","    1",,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-13","4.92",,,,,,"0.09",,,,"85","71",,"  120","  120",,,,"13.0","15.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-14","5.82",,,,,,"0.68",,,,"77","71",,"   60","   60",,,,"13.0","17.0","    1",,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-15","5.14",,,,,,"0.15",,,,"82","70",,"   70","   60",,,,"12.1","16.1","    1",,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-16","2.24",,,,,,"0.01",,,,"86","67",,"  290","  300",,,,"16.1","23.0","    1",,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-17","3.80",,,,,,"0.00",,,,"91","66",,"   10","  320",,,,"13.0","19.9","    1",,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-18","4.70",,,,,,"0.00",,,,"93","61",,"  150","  120",,,,"13.0","18.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-19","12.30",,,,,,"0.05",,,,"96","72",,"  330","  320",,,,"28.0","38.9",,,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-20","12.08",,,,,,"0.00",,,,"95","71",,"  120","  100",,,,"21.0","30.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-21","10.07",,,,,,"0.00",,,,"95","76",,"  130","  100",,,,"18.1","25.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-22","8.95",,,,,,"0.00",,,,"97","78",,"  150","  170",,,,"19.9","27.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-23","10.51",,,,,,"0.00",,,,"99","79",,"  140","  160",,,,"21.0","29.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-24","10.29",,,,,,"0.37",,,,"101","74",,"  160","  170",,,,"23.9","42.1",,,"    1",,,,"    1"
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-25","5.82",,,,,,"0.00",,,,"91","73",,"   10","  340",,,,"15.0","21.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-26","2.91",,,,,,"0.00",,,,"93","68",,"   60","  100",,,,"10.1","16.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-27","3.36",,,,,,"0.00",,,,"95","66",,"  120","  190",,,,"12.1","17.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-28","4.25",,,,,,"0.00",,,,"96","67",,"  120","  120",,,,"12.1","25.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-29","6.71",,,,,,"0.00",,,,"95","68",,"  120","  120",,,,"17.0","23.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-09-30","6.71",,,,,,"0.00",,,,"95","68",,"  110","  110",,,,"16.1","23.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-01","4.25",,,,,,"0.00",,,,"93","63",,"  110","  140",,,,"14.1","19.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-02","5.82",,,,,,"0.00",,,,"92","64",,"   90","   90",,,,"15.0","21.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-03","8.50",,,,,,"0.00",,,,"91","66",,"  110","  120",,,,"18.1","25.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-04","12.30",,,,,,"0.53",,,,"95","70",,"  360","  360",,,,"36.9","48.1","    1",,"    1",,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-05","7.83",,,,,,,,,,"84","67",,"  360","  360",,,,"16.1","21.0","    1",,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-06","7.83",,,,,,"0.00",,,,"87","60",,"   10","  360",,,,"21.0","28.0","    1",,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-07","10.74",,,,,,"0.00",,,,"72","50",,"  360","  350",,,,"25.1","36.9",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-08","4.70",,,,,,"0.00",,,,"79","47",,"  160","  150",,,,"12.1","17.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-09","7.38",,,,,,"0.00",,,,"88","54",,"  160","  160",,,,"16.1","23.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-10","8.50",,,,,,"0.00",,,,"84","62",,"  160","  160",,,,"18.1","28.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-11","11.86",,,,,,"0.00",,,,"75","64",,"  130","  140",,,,"21.0","29.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-12","12.97",,,,,,"0.00",,,,"82","64",,"  160","  160",,,,"23.0","34.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-13","12.30",,,,,,"0.00",,,,"80","60",,"  300","  300",,,,"23.0","30.0",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-14","13.42",,,,,,"0.00",,,,"73","54",,"  310","  310",,,,"21.0","29.1",,,,,,,
"USW00053907","ARLINGTON MUNICIPAL AIRPORT, TX US","2023-10-15",,,,,,,"0.00",,,,"69","48",,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-01-24",,,,,,,"0.04",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-02-08",,,,,,,"1.14",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-02-09",,,,,,,"0.40",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-02-22",,,,,,,"0.30",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-01",,,,,,,"0.85",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-02",,,,,,,"0.09",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-03",,,,,,,"1.15",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-08",,,,,,,"0.13",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-09",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-14",,"    4",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-15",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-16",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-17",,,,,,,"0.52",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-20",,"    3",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-21",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-22",,,,,,,"0.03",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-23",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-24",,,,,,,"0.12",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-27",,"    3",,"0.00",,,"0.32",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-03-30",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-03",,"    3",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-05",,,,,,,"0.35",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-06",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-10",,"    3",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-11",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-13",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-14",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-16",,"    2",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-19",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-20",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-21",,,,,,,"0.20",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-24",,"    3",,"0.15",,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-25",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-26",,,,,,,"0.70",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-04-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-01",,"    3",,"0.53",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-02",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-03",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-04",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-05",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-08",,"    3",,"0.53",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-09",,,,,,,"0.05",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-10",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-11",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-12",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-15",,,,,,,"0.45",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-16",,,,,,,"0.81",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-17",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-18",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-19",,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-22",,"    3",,"0.00",,,,,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-23",,,,,,,"0.08",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-24",,,,,,,"0.62","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-25",,,,,,,"0.02",,,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-26",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-27",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-28",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
"US1TXTN0190","ARLINGTON 3.2 SE, TX US","2023-05-29",,,,,,,"0.00","0.0",,,,,,,,,,,,,,,,,,,
